33;371
33;386
33;476
33;621
33;731
33;750
33;1016
33;1153
33;1327
33;1482
33;1609
33;1775
33;2143
33;2193
33;2254
33;2377
34;178
34;194
34;332
34;473
34;753
34;1039
34;1238
34;1434
34;1491
34;1566
34;1947
34;2259
35;124
35;186
35;266
35;335
35;367
35;449
35;518
35;830
35;1017
35;1033
35;1323
35;1325
35;1588
35;1718
35;1828
35;1887
35;2311
35;2321
36;513
36;636
36;676
36;720
36;844
36;851
36;854
36;867
36;1100
36;1122
36;1293
36;1786
36;2227
37;60
37;365
37;382
37;567
37;671
37;704
37;825
37;1001
37;1330
37;1644
37;1727
37;1758
37;2118
37;2255
37;2288
37;2290
38;177
38;186
38;292
38;517
38;547
38;549
38;1140
38;1355
38;1445
38;1634
38;1709
38;1903
38;1910
38;1989
39;141
39;329
39;382
39;870
39;1019
39;1073
39;1711
39;1890
39;2002
39;2323
40;312
40;339
40;418
40;825
40;843
40;1380
40;1767
40;1980
40;2049
40;2072
40;2088
41;337
41;607
41;637
41;714
41;717
41;789
41;897
41;1046
41;1294
41;1411
41;1483
41;1595
41;1816
41;1829
41;1841
41;1926
41;1989
41;2131
41;2132
41;2150
41;2206
41;2302
42;151
42;258
42;361
42;446
42;777
42;829
42;858
42;949
42;1064
42;1205
42;1242
42;1348
42;1433
42;1551
42;1605
42;1757
42;1763
42;1767
42;1891
42;2052
42;2098
42;2156
42;2167
42;2375
43;64
43;86
43;94
43;207
43;447
43;543
43;751
43;776
43;797
43;942
43;1002
43;1248
43;1551
43;1619
43;1716
43;1820
43;1935
43;2345
44;178
44;256
44;366
44;374
44;619
44;683
44;735
44;822
44;940
44;1025
44;1060
44;1107
44;1203
44;1256
44;1331
44;1509
44;1573
44;1860
44;1919
44;2048
44;2148
44;2342
45;265
45;365
45;434
45;614
45;644
45;704
45;714
45;760
45;813
45;990
45;1329
45;1512
45;1979
45;1991
45;1994
46;80
46;170
46;226
46;368
46;419
46;528
46;1133
46;1279
46;1284
46;1450
46;1634
46;1864
46;1889
46;1923
46;2040
46;2140
46;2290
46;2305
47;260
47;443
47;706
47;889
47;1145
47;1526
47;1801
47;1946
47;1952
47;1991
48;419
48;557
48;598
48;680
48;723
48;757
48;880
48;1010
48;1151
48;1261
48;1351
48;1430
48;1542
48;1674
48;1677
48;1824
48;1913
48;1920
48;2223
48;2310
48;2330
48;2332
49;215
49;271
49;343
49;353
49;438
49;703
49;1036
49;1043
49;1242
49;1353
49;1980
49;1987
49;2211
49;2298
50;52
50;388
50;404
50;519
50;587
50;916
50;1010
50;1239
50;1284
50;1490
50;1550
51;438
51;564
51;882
51;1061
51;1275
51;1286
51;1299
51;2127
51;2182
51;2185
51;2258
51;2339
52;584
52;648
52;783
52;923
52;959
52;1253
52;1276
52;1364
52;1645
52;1679
52;1920
52;2048
53;360
53;742
53;831
53;1164
53;1203
53;1242
53;1695
53;1792
53;1940
53;2196
53;2269
54;308
54;402
54;403
54;637
54;720
54;901
54;912
54;971
54;1005
54;1350
54;1492
54;1517
54;2033
54;2077
55;317
55;767
55;1149
55;1359
55;1457
55;1586
55;1759
55;1925
55;1946
55;1970
55;2055
55;2369
56;145
56;239
56;410
56;442
56;537
56;650
56;1185
56;1285
56;1345
56;1360
56;1435
56;2168
57;144
57;180
57;227
57;364
57;422
57;454
57;512
57;612
57;825
57;859
57;885
57;909
57;1177
57;1739
57;1793
57;1935
57;1941
57;1974
58;231
58;531
58;636
58;736
58;1311
58;1333
58;1428
58;1674
58;1724
58;1783
58;1810
58;1870
58;2021
58;2048
58;2292
58;2383
59;113
59;587
59;686
59;949
59;998
59;1025
59;1045
59;1048
59;1272
59;1503
59;1646
59;1684
59;1795
59;1819
59;1850
59;1896
59;1898
59;1921
59;2017
59;2165
59;2220
59;2277
60;506
60;651
60;1022
60;1023
60;1027
60;1141
60;1386
60;1830
60;1917
60;2062
60;2337
60;2347
61;86
61;545
61;546
61;766
61;1211
61;1282
61;1388
61;1533
61;1553
61;1814
61;1892
61;2312
61;2314
62;554
62;998
62;1195
62;1279
62;1384
62;1684
62;1753
62;1760
62;1817
62;2121
62;2123
63;191
63;196
63;279
63;370
63;534
63;563
63;794
63;1150
63;1251
63;1305
63;1325
63;1805
63;2120
63;2210
63;2216
64;151
64;175
64;411
64;1224
64;1261
64;1350
64;1472
64;1621
64;1802
64;1954
64;1977
64;2042
64;2080
64;2266
64;2314
65;396
65;406
65;410
65;421
65;445
65;1346
65;1468
65;1711
65;2026
65;2132
65;2340
66;282
66;368
66;1478
66;1610
66;1683
66;1766
66;1846
66;1986
66;2039
66;2060
67;223
67;329
67;396
67;552
67;621
67;689
67;748
67;930
67;1024
67;1240
67;1248
67;1374
67;1412
67;1516
67;1608
67;1768
67;1772
67;1933
67;1973
67;1999
67;2084
67;2154
67;2248
67;2269
67;2276
68;133
68;178
68;493
68;612
68;631
68;949
68;1123
68;1293
68;1451
68;1468
68;1602
68;1623
68;1927
68;1989
68;2018
68;2291
68;2302
69;72
69;280
69;522
69;795
69;1063
69;1241
69;1258
69;1492
69;1826
69;1902
69;2045
69;2337
70;96
70;108
70;177
70;242
70;666
70;824
70;950
70;951
70;1653
70;1791
70;2056
71;146
71;723
71;807
71;1296
71;1320
71;1345
71;1414
71;1656
71;1715
71;1789
71;1854
71;1862
71;2224
72;223
72;796
72;1206
72;1352
72;1410
72;1419
72;1486
72;1559
72;1669
72;1719
72;1932
72;2025
72;2036
72;2075
72;2111
72;2165
72;2316
73;107
73;170
73;279
73;294
73;377
73;411
73;554
73;588
73;677
73;1051
73;1169
73;1217
73;1293
73;1303
73;1700
73;1771
73;1884
73;2012
73;2090
73;2172
73;2347
74;276
74;390
74;1376
74;1499
74;1805
74;1813
74;1979
74;2016
75;381
75;434
75;526
75;550
75;644
75;927
75;1147
75;1253
75;1456
75;1521
75;1558
75;1638
75;2302
75;2311
76;182
76;222
76;272
76;492
76;550
76;852
76;995
76;1156
76;1201
76;1288
76;1444
76;1571
76;1985
76;2269
77;417
77;461
77;952
77;954
77;1287
77;1316
77;1482
77;1549
77;1629
77;2022
77;2035
77;2046
77;2180
77;2200
77;2250
78;178
78;374
78;386
78;495
78;619
78;810
78;929
78;1178
78;1715
78;1724
78;1795
78;1944
78;1973
79;361
79;490
79;1033
79;1433
79;1884
79;2039
80;173
80;440
80;647
80;693
80;714
80;1323
80;1377
80;1448
80;2151
80;2194
81;193
81;409
81;410
81;424
81;818
81;872
81;1160
81;1416
81;1445
81;1994
82;682
82;821
82;1071
82;1195
82;1290
82;1573
82;1710
82;2042
83;944
83;1014
83;1291
83;1298
83;1318
83;1420
83;1436
83;1509
83;1564
83;1723
83;1964
83;2260
83;2264
83;2315
84;92
84;123
84;126
84;168
84;247
84;368
84;381
84;412
84;429
84;492
84;679
84;729
84;734
84;1255
84;1644
84;1818
84;2357
85;671
85;729
85;1040
85;1729
85;2139
85;2316
85;2370
86;130
86;253
86;397
86;534
86;621
86;630
86;710
86;863
86;890
86;948
86;1014
86;1021
86;1133
86;1235
86;1241
86;1403
86;1609
86;1632
86;1731
86;2301
87;181
87;272
87;406
87;473
87;515
87;516
87;844
87;865
87;963
87;982
87;1046
87;1096
87;1200
87;1214
87;1568
87;1721
87;1754
87;1855
87;2191
87;2341
88;198
88;428
88;457
88;616
88;721
88;959
88;1273
88;1431
88;1543
88;1814
88;1830
88;1951
88;1995
89;536
89;675
89;806
89;810
89;826
89;932
89;1019
89;1331
89;1336
89;1341
89;2053
89;2236
89;2303
90;99
90;435
90;466
90;1004
90;1108
90;1353
90;1520
90;1891
90;2159
90;2188
90;2218
91;117
91;273
91;605
91;715
91;861
91;941
91;989
91;1060
91;1496
91;1642
91;1721
91;1808
91;2181
92;445
92;613
92;1414
92;1630
92;1660
92;1670
92;1701
92;2036
92;2144
92;2179
93;307
93;311
93;359
93;456
93;477
93;500
93;629
93;686
93;758
93;858
93;940
93;949
93;1127
93;1206
93;1261
93;1287
93;1768
94;181
94;266
94;305
94;485
94;558
94;647
94;717
94;729
94;914
94;971
94;1206
94;1549
94;1587
94;1755
94;2085
94;2145
94;2224
95;828
95;1054
95;1214
95;1383
95;1467
95;1521
95;1641
95;1875
95;1881
95;2140
95;2270
96;462
96;566
96;647
96;826
96;1332
96;1508
96;1575
96;1605
96;1653
96;1699
96;1778
97;433
97;599
97;665
97;727
97;969
97;1065
97;1329
97;1587
97;1713
97;1728
97;1953
97;2051
97;2078
97;2143
97;2211
97;2302
98;162
98;217
98;244
98;359
98;512
98;685
98;829
98;1038
98;1082
98;1487
98;1677
98;1743
98;1800
98;2012
98;2080
99;789
99;913
99;949
99;1115
99;1186
99;1237
99;1491
99;1667
99;1742
99;1965
99;2147
99;2163
100;345
100;851
100;970
100;1084
100;1216
100;1315
100;1648
100;1720
100;1891
100;2026
100;2069
100;2348
101;668
101;1043
101;1044
101;1240
101;1251
101;1256
101;1262
101;1384
101;1412
101;1453
101;1548
101;1612
101;2036
101;2040
101;2093
101;2098
101;2225
101;2310
101;2312
102;175
102;182
102;256
102;434
102;507
102;676
102;697
102;839
102;902
102;1583
102;1603
102;1710
102;1908
102;2161
102;2208
102;2290
103;120
103;309
103;499
103;516
103;522
103;542
103;700
103;711
103;909
103;1585
103;1754
103;1974
103;2032
103;2070
103;2174
103;2347
104;105
104;203
104;294
104;488
104;560
104;911
104;961
104;1542
104;1655
104;2197
104;2281
105;465
105;958
105;1012
105;1240
105;1289
105;1330
105;1462
105;1777
105;1933
105;1963
105;2004
105;2304
106;160
106;180
106;197
106;319
106;1368
106;1489
106;1799
106;1989
106;2031
106;2346
107;247
107;264
107;278
107;301
107;581
107;642
107;886
107;940
107;948
107;1404
107;1493
107;1505
107;1594
107;1754
107;1967
107;2232
108;165
108;230
108;278
108;394
108;548
108;899
108;985
108;1178
108;1311
108;1506
108;1556
108;1690
108;1756
108;1841
108;2074
108;2281
109;154
109;210
109;217
109;240
109;399
109;510
109;678
109;1033
109;1085
109;1168
109;1255
109;1258
109;1270
109;1342
109;1376
109;1799
109;1945
109;2178
109;2222
110;194
110;547
110;684
110;768
110;1057
110;1186
110;1398
110;1798
110;1834
110;1838
110;1883
110;1931
110;2309
111;159
111;201
111;249
111;420
111;464
111;588
111;1021
111;1034
111;1411
111;1516
111;1994
111;2045
112;502
112;535
112;979
112;1028
112;1067
112;1223
112;1246
112;1254
112;1278
112;1398
112;1434
112;1954
112;2098
113;173
113;287
113;318
113;370
113;429
113;505
113;672
113;809
113;1125
113;1195
113;1703
113;1710
113;2026
113;2066
113;2070
113;2152
113;2366
114;462
114;465
114;525
114;674
114;827
114;1120
114;1231
114;1294
114;1455
114;1689
114;2076
114;2198
114;2213
114;2371
114;2387
115;136
115;180
115;206
115;764
115;932
115;1092
115;1561
115;1679
115;1726
115;1819
115;2064
115;2236
115;2265
116;209
116;758
116;927
116;1318
116;1422
116;1665
116;1791
116;2016
116;2221
116;2290
116;2383
117;291
117;802
117;806
117;841
117;997
117;1147
117;1378
117;1398
117;2008
117;2035
117;2041
117;2136
117;2386
118;331
118;336
118;468
118;494
118;759
118;945
118;964
118;1011
118;1020
118;1131
118;1182
118;2006
118;2051
118;2157
118;2210
119;310
119;437
119;581
119;606
119;617
119;685
119;708
119;1246
119;1487
119;1694
119;1767
119;1804
119;1822
119;1862
119;2016
119;2018
119;2055
119;2073
120;281
120;302
120;341
120;484
120;574
120;772
120;824
120;978
120;1059
120;1134
120;1157
120;1172
120;1276
120;1296
120;1383
120;1433
120;1554
120;1588
120;1621
120;1693
120;1882
120;2047
120;2106
120;2321
121;147
121;220
121;690
121;757
121;1046
121;1076
121;1522
121;1613
121;1687
121;1751
121;1949
121;2015
121;2057
121;2188
121;2189
121;2270
121;2290
122;301
122;327
122;462
122;499
122;585
122;590
122;872
122;969
122;971
122;1043
122;1048
122;1093
122;1301
122;1691
122;1790
122;1791
122;1795
122;2173
122;2342
122;2366
122;2371
123;234
123;349
123;573
123;729
123;793
123;1106
123;1168
123;1524
123;1731
123;1928
123;1940
123;2227
123;2253
123;2277
123;2327
124;299
124;300
124;661
124;828
124;874
124;1204
124;1640
124;1686
124;1802
124;1894
124;2150
124;2376
125;615
125;675
125;878
125;1023
125;1057
125;1676
125;1995
125;2170
125;2225
125;2256
125;2328
126;186
126;310
126;418
126;497
126;1330
126;1451
126;1645
126;1815
126;2033
126;2191
127;232
127;253
127;261
127;295
127;301
127;314
127;531
127;741
127;999
127;1082
127;1152
127;1176
127;2192
127;2228
127;2256
127;2318
128;176
128;314
128;347
128;372
128;381
128;431
128;580
128;622
128;787
128;840
128;968
128;981
128;1197
128;1868
128;1922
128;1984
128;2118
128;2225
129;272
129;349
129;381
129;401
129;422
129;556
129;596
129;746
129;760
129;793
129;860
129;917
129;1063
129;1321
129;1332
129;1508
129;1511
129;2051
129;2090
130;671
130;1061
130;1074
130;1114
130;1604
130;1664
130;1949
130;2018
130;2280
131;231
131;234
131;732
131;1044
131;1047
131;1200
131;1347
131;1415
131;1616
131;1694
131;1695
131;1801
131;1866
132;218
132;1143
132;1306
132;1380
132;2032
133;309
133;311
133;316
133;518
133;641
133;880
133;883
133;1349
133;1399
133;1409
133;1492
133;1569
133;1659
133;1717
133;2247
133;2253
133;2309
134;165
134;258
134;374
134;534
134;698
134;858
134;1035
134;1200
134;1203
134;1602
134;1869
134;1881
134;1940
134;2242
134;2326
134;2365
135;330
135;532
135;618
135;927
135;1179
135;1234
135;1396
135;1465
135;1493
135;1499
135;1544
135;1547
135;1730
135;1906
135;1948
135;1976
135;2023
135;2080
135;2206
136;167
136;270
136;389
136;472
136;715
136;786
136;946
136;1163
136;1226
136;1372
136;1400
136;1456
136;1488
136;1785
136;1860
136;2003
136;2051
136;2058
137;625
137;933
137;1260
137;1321
137;1331
137;1485
137;1696
138;570
138;612
138;617
138;1088
138;1156
138;1247
138;1265
138;1286
138;1585
138;1698
138;1812
138;1984
138;1986
138;2161
139;211
139;218
139;384
139;826
139;989
139;1050
139;1109
139;1174
139;1199
139;1587
139;1601
139;1610
139;1958
139;2109
139;2185
139;2370
140;427
140;462
140;476
140;678
140;727
140;776
140;965
140;1010
140;1061
140;1212
140;1315
140;1388
140;1424
140;1496
140;1573
140;1745
140;1885
140;2010
140;2194
140;2197
141;299
141;471
141;510
141;629
141;724
141;834
141;1006
141;1177
141;1183
141;1480
141;1584
141;1779
141;1782
141;1878
141;2258
142;403
142;533
142;869
142;877
142;1014
142;1054
142;1564
142;1593
142;1608
142;1770
142;2197
142;2252
142;2331
143;314
143;315
143;496
143;576
143;1339
143;1696
143;2257
143;2285
144;499
144;589
144;1041
144;1111
144;1158
144;1441
144;1510
144;1660
144;1780
144;1889
144;1980
144;2033
144;2233
144;2272
144;2286
145;499
145;697
145;941
145;969
145;1282
145;1319
145;1322
145;1325
145;1328
145;1701
145;1948
145;2049
145;2118
145;2148
146;385
146;412
146;430
146;547
146;615
146;768
146;780
146;786
146;923
146;1122
146;1123
146;1161
146;1764
146;1780
147;248
147;322
147;405
147;781
147;1086
147;1118
147;1456
147;1608
147;1671
147;1679
147;2128
147;2290
148;350
148;394
148;503
148;513
148;571
148;583
148;818
148;1069
148;1074
148;1306
148;1492
148;1561
148;1619
148;1689
148;1700
148;2075
148;2102
148;2245
148;2347
149;274
149;383
149;592
149;904
149;932
149;1085
149;1102
149;1175
149;1177
149;1209
149;1278
149;1329
149;1386
149;1391
149;1421
149;1499
149;1528
149;1594
149;1595
149;1719
149;1724
149;2142
149;2157
149;2271
150;250
150;760
150;927
150;942
150;1233
150;1243
150;1251
150;1466
150;1476
150;1494
150;1568
150;1929
151;195
151;201
151;207
151;405
151;836
151;884
151;1300
151;1317
151;1510
151;1625
151;1779
151;1899
151;2145
151;2209
151;2327
152;243
152;302
152;347
152;375
152;517
152;581
152;815
152;846
152;882
152;920
152;1135
152;1214
152;1288
152;1456
152;1525
152;1526
152;1552
152;1566
152;1631
152;2250
152;2269
153;225
153;251
153;760
153;1228
153;1231
153;1577
153;1768
153;1793
153;1905
153;2090
153;2315
153;2359
153;2362
154;170
154;639
154;739
154;786
154;900
154;1000
154;1699
154;2022
154;2223
155;358
155;370
155;442
155;595
155;622
155;980
155;1014
155;1020
155;1097
155;1175
155;1430
155;1896
155;1974
155;2102
155;2109
155;2223
156;345
156;404
156;541
156;736
156;821
156;826
156;891
156;892
156;990
156;1330
156;1528
156;1984
156;2011
156;2052
156;2168
157;198
157;371
157;373
157;375
157;380
157;561
157;792
157;935
157;1245
157;1342
157;1345
157;1465
157;1993
157;2108
157;2175
157;2270
157;2329
158;337
158;448
158;478
158;520
158;660
158;736
158;1111
158;1282
158;2039
158;2084
158;2110
158;2238
158;2294
159;332
159;369
159;498
159;684
159;806
159;858
159;906
159;1127
159;1212
159;1324
159;1371
159;1633
159;2162
159;2291
159;2365
160;310
160;443
160;556
160;695
160;991
160;993
160;1390
160;1458
160;1484
160;2012
160;2140
160;2181
161;411
161;424
161;613
161;757
161;955
161;1311
161;1313
161;1675
161;1740
161;2146
162;163
162;247
162;386
162;430
162;739
162;1112
162;1337
162;1392
162;1503
162;1667
162;1695
162;1932
162;2047
162;2367
163;309
163;469
163;595
163;871
163;898
163;1107
163;1132
163;1456
163;1582
163;1589
163;1664
163;1921
163;2205
163;2277
163;2333
163;2335
164;361
164;558
164;856
164;884
164;1059
164;1081
164;1156
164;1213
164;1373
164;1429
164;1450
164;1547
164;1561
164;1719
164;1839
164;2129
164;2132
164;2373
165;270
165;281
165;316
165;361
165;419
165;448
165;707
165;1382
165;1519
165;1686
165;1877
165;1885
165;2192
165;2214
165;2274
165;2311
166;193
166;1024
166;1042
166;1128
166;1138
166;1141
166;1198
166;1209
166;1450
166;1538
166;1650
166;1800
166;2015
166;2016
166;2205
166;2292
167;263
167;544
167;560
167;653
167;695
167;982
167;1059
167;1270
167;1523
167;1622
167;1916
167;1934
167;2255
167;2266
167;2314
167;6211
168;235
168;247
168;305
168;734
168;811
168;827
168;1045
168;1114
168;1115
168;2104
168;2151
168;2362
168;2377
169;327
169;343
169;393
169;1053
169;1116
169;1195
169;1380
169;1402
169;1497
169;2174
169;2199
170;874
170;981
170;1356
170;1372
170;1549
170;1613
170;1629
170;2125
170;2277
170;2290
170;2343
171;355
171;761
171;882
171;978
171;1143
171;1194
171;1221
171;1459
171;1522
171;1721
171;1759
171;1760
171;1772
172;255
172;288
172;430
172;821
172;1082
172;1198
172;1243
172;1367
172;1431
172;1485
172;1569
172;1812
172;1992
172;2065
172;2122
172;2256
172;2324
173;433
173;923
173;1115
173;1129
173;1464
173;1520
173;1823
173;1986
173;2085
173;2131
173;2198
173;2230
173;2381
174;318
174;357
174;471
174;478
174;846
174;872
174;1018
174;1600
174;1816
174;2030
174;2343
175;228
175;315
175;389
175;418
175;528
175;545
175;576
175;661
175;696
175;755
175;832
175;917
175;922
175;1034
175;1087
175;1161
175;1166
175;1270
175;1276
175;1420
175;1430
175;2077
175;2174
175;2330
175;2350
176;636
176;665
176;829
176;1092
176;1093
176;1227
176;1519
176;1603
176;2033
176;2152
176;2184
176;2201
176;2240
177;346
177;800
177;976
177;1169
177;1212
177;1309
177;1437
177;1441
177;1704
177;1762
177;1818
177;1887
177;2044
177;2045
177;2077
177;2283
177;2315
178;252
178;495
178;510
178;557
178;851
178;997
178;1186
178;1330
178;1510
178;1514
178;1581
178;1583
178;1611
178;1619
178;1677
178;1754
178;2116
178;2142
178;2202
179;180
179;325
179;400
179;458
179;830
179;870
179;1163
179;1278
179;1323
179;1408
179;1736
179;1742
179;2026
179;2188
180;208
180;267
180;422
180;505
180;919
180;934
180;1345
180;1471
180;1483
180;1821
180;1848
180;2031
180;2096
180;2126
180;2147
180;2162
180;2327
180;2342
181;193
181;213
181;269
181;342
181;515
181;729
181;750
181;819
181;904
181;1202
181;1500
181;1690
181;1915
181;1948
181;2060
181;2135
181;2378
181;2384
182;356
182;450
182;525
182;549
182;1225
182;1244
182;1252
182;1910
182;2133
182;2197
182;2265
182;2272
182;2302
182;2319
183;445
183;471
183;794
183;852
183;923
183;1019
183;1095
183;1202
183;1349
183;1390
183;1420
183;1451
183;1862
183;1901
183;2012
183;2031
183;2342
183;2388
184;521
184;610
184;744
184;780
184;841
184;930
184;1094
184;1216
184;1504
184;1548
184;1557
184;1573
184;1580
184;2063
185;245
185;260
185;330
185;767
185;898
185;1030
185;1140
185;1177
185;2366
186;302
186;327
186;358
186;381
186;439
186;928
186;960
186;1168
186;1368
186;1460
186;1742
186;1952
186;2091
186;2105
186;2152
187;324
187;381
187;597
187;719
187;841
187;1076
187;1109
187;1120
187;1165
187;1427
187;1683
187;1756
187;1843
187;2124
188;445
188;506
188;578
188;643
188;737
188;793
188;828
188;1498
188;1668
188;1820
188;2030
188;2032
188;2355
189;202
189;301
189;363
189;540
189;579
189;598
189;737
189;861
189;862
189;903
189;1301
189;1337
189;1396
189;1563
189;1621
189;1885
189;2149
189;2169
189;2383
190;400
190;635
190;672
190;738
190;806
190;858
190;1223
190;1560
190;1838
190;1895
190;2108
190;2120
190;2221
191;385
191;420
191;728
191;894
191;1203
191;1308
191;1341
191;1368
191;1879
191;1972
191;2022
191;2122
191;2352
191;2361
191;2363
192;281
192;371
192;437
192;868
192;949
192;996
192;1029
192;1057
192;1651
192;2024
192;2086
192;2170
192;2222
192;2359
193;196
193;565
193;604
193;787
193;828
193;1019
193;1114
193;1710
193;1796
193;1810
193;1870
193;1960
193;2076
193;2082
193;2308
194;217
194;333
194;472
194;561
194;708
194;906
194;1445
194;1590
194;2012
194;2347
195;503
195;536
195;710
195;844
195;869
195;896
195;1151
195;1193
195;1272
195;1298
195;1478
195;1567
195;1736
195;1894
195;1985
195;2110
195;2139
195;2271
195;2280
196;538
196;746
196;1155
196;1339
196;1345
196;1543
196;1575
196;1807
196;1864
196;2118
196;2194
196;2327
196;2347
196;2374
196;2387
197;779
197;1051
197;1166
197;1376
197;1636
197;1671
197;2223
197;2239
197;2352
198;613
198;664
198;774
198;1083
198;1217
198;1242
198;1527
198;1683
199;485
199;681
199;739
199;1191
199;1429
199;1542
199;1772
199;1977
199;2190
199;2381
199;2386
200;271
200;340
200;357
200;555
200;607
200;668
200;705
200;761
200;951
200;1015
200;1151
200;1441
200;1666
200;1767
200;1783
200;1858
200;1872
200;1882
200;1931
200;1987
200;2093
201;281
201;286
201;296
201;343
201;606
201;644
201;803
201;826
201;1123
201;1157
201;1372
201;1477
201;1663
201;1726
201;1812
201;1881
201;2041
202;338
202;382
202;513
202;714
202;1124
202;1271
202;1459
202;1560
202;1810
202;1823
202;1839
202;1983
202;2175
203;243
203;656
203;689
203;765
203;834
203;848
203;1106
203;1609
203;1644
203;1704
203;1769
203;1823
203;1840
203;2114
204;281
204;489
204;552
204;591
204;665
204;791
204;1129
204;1153
204;1294
204;1697
204;2320
204;2331
205;248
205;314
205;322
205;367
205;388
205;689
205;766
205;839
205;1003
205;1360
205;1558
205;1595
205;1650
205;1845
205;2019
205;2286
205;2337
206;404
206;421
